N,P,K,temperature,humidity,ph,rainfall,label
98.799506734304,48.52328935486231,43.421777387228644,22.144002525871535,77.97471397015458,6.719351513695116,295.6868694052627,rice
121.02550538760174,62.795250958721056,45.08482647959818,34.74101245738007,83.7625052323083,6.037244077049261,186.2967128251706,rice
92.55308234211579,61.48013686119396,53.15746756289321,18.13920264282615,62.22472924407623,6.632705883510429,193.48362207723946,rice
115.99537114462011,50.705436148968886,48.86499138264512,26.46859604099528,77.88254522051975,6.43313005034181,290.6158783878906,rice
96.56492943520676,47.717856621795555,42.50063892855017,18.898989683429765,72.12268462804843,5.692068758436658,189.28886920193855,rice
91.40025009744873,42.61425630528418,44.0977796275677,15.907481795449126,72.63060897944239,5.917885508547938,177.29545648084638,rice
118.85363454342257,56.53931740236951,39.42642952798252,31.19750912071535,85.98551109732199,5.591616939782296,147.44257197636287,rice
105.02993452782115,51.96744200454078,44.46220421831319,31.460145209879265,81.51197073462919,5.878655416516031,193.86343959518086,rice
104.83228155380638,49.38617472017442,47.50777679421223,23.305512621713422,77.03299890513635,5.817172010494817,181.97431537564808,rice
83.67109057929642,60.07726915778294,48.76786076101071,22.192809488483977,72.94043205271616,6.044623444597953,240.99948101993039,rice
86.53220648804978,41.186596895979406,44.382369516657924,22.683969980010477,73.89302117835119,5.760060392942132,258.6932830718461,rice
143.04913645028415,66.59216286305985,61.59816630407485,22.050392191880896,69.27290115644848,6.502964829886647,260.40652504083914,rice
96.37636813867412,44.07869399113041,41.92482738415136,21.825514383087132,75.13873600059092,5.932945829860383,228.06462434144925,rice
76.56491978733226,74.35342258000273,38.22481474952225,28.828408707164627,76.3673580382274,6.522254083335894,266.39448398822645,rice
82.99499136976598,39.54216558623918,56.98489481106088,27.412361338112284,89.35288116007315,5.709658564939434,325.1785849712245,rice
104.27533824985392,52.689914773116485,40.28757011933832,32.300762248360876,76.89838410591497,6.065416644137361,237.46105299303537,rice
105.18604846759644,55.715396739744286,55.80590035060279,26.693015645425966,90.41155375508947,6.4415620796071265,205.2061080134498,rice
83.0759370169307,50.06791774474844,50.75728125514717,29.773739577605756,67.65012903969777,6.354834527306975,249.7585727105039,rice
89.52159967159294,62.539321106006476,56.279505266347854,30.240197981313802,83.1181608849391,5.877698588360429,179.1359075003584,rice
102.4092656252454,54.53821958507118,41.37224333394932,29.311339147168212,76.75147843200594,6.347699775383814,302.5169506457789,rice
110.06772188504128,65.10885929466264,48.60852779833132,30.856063466818128,71.12292061543721,6.977261798443502,264.0598512268956,rice
126.35404101740917,36.81116120911846,39.656581586048006,25.29533520411322,71.66038855207836,6.8797834246191405,198.94207536591983,rice
84.71465607248001,44.438338114586685,60.828040027717165,33.92238899648922,77.35547880653982,6.370882525417065,244.24896541594046,rice
100.67076661512539,42.547196573960434,34.936571310411836,20.0241734117125,62.40221825877233,6.2081004176649985,239.50758427910094,rice
95.44345724823108,64.51354859463187,63.17456769560799,22.709307884625517,71.45922946281048,6.465999314858523,221.65110566773305,rice
123.57973982406442,40.25555547260339,39.229182189674034,21.430963248057118,70.34483187366173,6.783544702159428,322.97945591249055,rice
100.89142137908458,66.23693837518466,37.08535020917315,27.94441504164174,79.23121389433871,6.3854424137722114,188.36997041212624,rice
134.36916167125383,45.67967685908683,53.79608312637858,26.16945796556392,76.566745933985,6.699782883920973,215.9373209456188,rice
100.24652464006985,42.27558623547392,59.778270429519836,23.905217602502088,95.10899753508436,5.911082831030809,256.77437499929437,rice
83.98662045487698,59.44560064807571,41.43661108883826,27.24303982008536,68.12857042946142,5.570448950162582,160.97441258389256,rice
86.13886864364476,58.18926752361909,43.29781401049368,28.843749621509527,99.87905836007667,6.495506748043972,287.7336858405649,rice
78.82319291379488,53.199400880747824,44.23745785778223,22.2522839674004,75.36508888469922,6.243236974309298,276.8004668567389,rice
105.45037300336607,40.9140515901192,43.422071485495444,35.82102301220016,76.80808527927138,6.925356030731203,240.34309347049842,rice
116.50541165864593,57.746629340206226,47.0029424081426,26.758258465435812,82.82719653924349,6.98150201199497,289.2639054139356,rice
116.30945788738282,44.16147715473646,63.683165353802416,18.716238965911852,80.39444419539988,5.845013255931555,160.69381192834425,rice
108.82633988425695,56.07688734840048,52.047511465036884,27.379875970556864,83.24710698535475,6.423794782273457,138.99254040029842,rice
100.68404589876799,55.854026320501994,51.657764293718046,28.62813351438133,70.4873569621441,6.132035503415605,240.62567333341408,rice
80.33003991266868,37.02562642339645,73.55606857554037,24.66280728416647,86.7533508438298,6.519470924039605,212.3619102274028,rice
114.78467925575735,42.067103179121666,39.90727016519544,24.406035192211956,69.65729292353478,6.6693767103501305,215.33684739223995,rice
93.78727610659784,56.2376684105854,47.447915079828576,29.00189696816406,59.26996978586212,6.81619129394557,165.9706573217373,rice
90.24170454425023,60.94139056153316,62.53133335341883,20.089418334990985,70.76205525414028,6.524888145489394,178.27443505484231,rice
111.4656479671308,54.98367197949736,47.61855082053103,36.02440821968991,94.61660770361048,6.487677751987638,320.10498901765675,rice
123.39337481383784,39.64521908568334,59.74161549443668,31.77658044491585,70.7878408371792,6.738725125847144,190.978566891707,rice
92.25469576200618,46.71792451764695,53.733781984637446,33.32429075069533,87.0822866271073,5.889705371596239,246.2762133396815,rice
103.73211988783548,47.24758456094595,59.420303753758645,20.0297504985318,99.34995963561141,6.53182858345122,135.77782749269858,rice
80.7573982435338,45.74220160241042,63.82370232450644,38.262988234818756,70.53577590729964,5.695129360195948,253.01865742181812,rice
122.80778437590683,45.786511990950814,42.75069730640543,24.413404177255135,91.4811714304092,6.540523338672233,181.29937870595484,rice
89.90862776163655,49.239532283992204,48.30772076425845,23.560064308078825,98.20361917721961,6.114001009472565,274.37042690283215,rice
105.28674945550449,67.25423216756505,44.569514375579196,35.371140669524635,84.76441028029116,6.656382766966078,316.5680455012869,rice
71.21435119010896,44.90390519393805,50.30275923681032,29.08880998280962,71.96115252708448,6.237391820112156,159.22605181027734,rice
74.88184871818346,47.62157290385948,49.580908541153896,25.641014919807436,87.2340097375973,6.542472829189814,303.4983782856161,rice
100.55311635563386,37.25360648719622,47.43845509943503,24.81520305367264,78.85328847244399,6.0259403968137715,164.64055076834023,rice
88.53079286156952,40.54520325018212,45.03027346909377,30.709063517051657,91.66073163086263,5.547379217238463,308.879248249833,rice
97.33370140378813,68.58325344009391,40.06500212526952,34.10589994300309,72.60104721856885,6.7259466549437406,206.31710005246975,rice
112.01201327094736,53.81241195331658,53.02929027194706,25.43283556734586,82.212188476681,5.8426821119969485,249.4843227314019,rice
96.81214949914006,65.46153241897379,54.276012181642066,31.08065488251599,64.3582432171477,6.056558144476904,281.0704909227737,rice
108.81681040671486,59.76562035383265,41.7801661880713,27.373653645127487,82.42004803551106,6.599669533622921,189.6404866931622,rice
93.25361806181776,56.91637875470517,52.854261340909446,24.268715211504265,85.73457083938267,6.389426277152391,162.1705809204061,rice
93.72662132716421,56.46368351793381,41.436742061196014,22.532941455097657,82.195855407311,5.754636857631311,247.34826509580265,rice
89.82523604225472,48.98272540193058,39.49794918272664,32.2249292937187,80.55395521159075,6.211946313624721,261.38493387119297,rice
82.93051190927385,40.50782119298369,64.11389997697665,21.30357818698762,79.67200290661029,6.178298542425153,206.0663138251416,rice
102.30721596883856,49.86655580162806,47.385090465266856,20.1143103446458,80.32611874191018,6.55702114410497,163.74364264809327,rice
126.0750517996466,65.88297702287984,57.09270378353055,24.319201838044567,95.8093878587117,6.803357476718078,208.58454328647937,rice
87.13374371775375,60.7858871755961,63.37403065291941,21.45999457341918,74.45732833313976,6.110361941084306,254.41155566103214,rice
104.8569944077951,56.24440596988704,49.1892539432192,27.36376459391395,91.26228134068454,6.7267513242625325,153.7997517265649,rice
105.95323541483273,56.48635733598427,34.68598072531437,23.850400047278875,74.9862698173388,5.609793885652666,267.6023504274144,rice
112.89473144657607,42.797397385868614,49.60989117331328,27.896462684026407,83.89431176780721,6.370258553840999,236.50892026778965,rice
81.92683485318253,52.778692407986384,45.205978040216266,31.91620063819831,62.30305391363855,5.652131242673825,231.72553437601763,rice
105.51361230694188,47.07618498955785,42.71911493285447,27.041168688488376,60.89843816623644,5.771724024302021,263.27502728783406,rice
132.81205225626906,51.5781346899826,54.52637378369104,29.386902473892032,74.40909138911432,6.449727063391034,254.76421680688324,rice
93.59661050617856,63.88405491362411,54.09418570056226,26.00721276643419,68.49424355978469,6.670788272865793,232.24064116076545,rice
116.134420407966,50.399377778634275,46.324609860600525,33.82398107271277,85.18391192916239,5.643571833280243,127.66854831091001,rice
105.55314673581252,69.48631010779827,41.10882789684926,29.807730922554875,73.54423994333035,6.142299422388422,231.4955064488565,rice
98.24954744320077,47.61116131878292,43.303216792361674,33.67054956245581,62.985463049269136,6.700534761733542,162.23064479855915,rice
112.74126384677889,60.337928692609196,56.104947425907454,25.755099379846417,86.04602311803048,6.197808418425577,136.54027241235474,rice
79.38931942993686,42.11136907523099,55.52564854178909,27.18042866594239,83.92452965514646,6.693174941184594,324.547827806399,rice
96.69498472207172,36.22026606608929,44.986923708998525,23.02900092137834,76.9748754865098,6.673042131505579,201.13059887852216,rice
99.46142372131594,56.181676209308954,61.706843686108634,29.100605038449746,85.28700645899637,6.777137436617643,176.99201938024714,rice
95.87865000740904,47.0253604974134,61.392104474098495,26.596703502503015,89.60487259915162,6.461458116017998,237.51014400321174,rice
100.81827931426851,43.15923851770503,38.816158182755764,19.66341248257915,50.14923612745403,5.702749433732234,303.1030880734892,rice
82.42883090876906,60.690023914183776,44.97966917350497,28.306365770026705,77.91253303934798,5.728037279692972,154.3870527321034,rice
113.0656826213928,50.68569648061882,44.94890547123778,34.22012644267546,85.17065048647825,6.422829157346516,215.3235542837665,rice
82.72400965789592,35.08525778605652,45.64518510121841,33.68302543746645,72.1500050409465,6.65395734046201,154.4354288373949,rice
64.70853238546528,54.06028310204921,52.41668348249799,31.89468100695011,99.6110458218135,6.231781065889543,152.09647044497302,rice
92.4141802515972,52.45916043182041,44.98926148373408,31.802152346134296,91.51017802510897,6.838127033410352,278.9897514712652,rice
76.31465918340946,59.01252538107447,43.36488162912149,29.743307787103895,83.92450442114168,6.8426766110598045,287.77878749084323,rice
92.76668995513666,36.86602190750361,46.70106698338182,28.72523915972977,63.96237807512719,5.606885091647888,159.96353327159807,rice
92.24425098930467,47.4705732005339,46.54152248149888,29.884562076325174,77.41823677978125,5.5314174415463695,147.300540244695,rice
111.61811339462821,54.29834960793235,58.34101650489439,21.67689636097181,94.18051552840036,6.698071287481862,214.7217223081085,rice
90.05626695297723,47.45607118556014,55.728393887974754,22.594646193539127,79.0732946575574,6.148115324416294,212.35765487122964,rice
103.20047382353694,53.06662011453846,59.08405760372435,35.339808031397126,92.69273265202979,6.878389800459331,209.87823453266714,rice
94.17544412295247,53.84213400656467,59.87533339465702,28.97916399499709,74.367272553178,5.7472222235941555,182.04333132349055,rice
114.80491796893287,55.29450132621956,49.47261588290685,21.468198230963182,79.60107158140688,6.533327953075136,257.09894551994176,rice
115.11632798547069,50.49362169897648,43.69268560783099,27.5669489196565,78.58083377786299,5.782037101923124,186.6294648910777,rice
98.74545900835675,49.37474294187567,40.13973782998835,30.103940648079966,79.78145028448886,6.829293670697612,300.08652329433494,rice
99.08943156347867,44.7158503823415,51.563335134474755,32.15243188419865,90.275799763079,6.405231499894683,235.14309671811893,rice
107.41174572272631,55.09328544586972,57.96490154311802,28.281132345601357,65.47770489368799,5.992289130413967,254.984974628115,rice
92.2309020411058,57.65543572546293,36.38952263178601,23.07750047432211,82.21515122919209,6.0757494278995665,253.96989408911705,rice
105.8962927403174,43.52544538536936,51.9328845877383,17.02777453264846,78.3768879866105,6.809095375726903,325.25558058936696,rice
100.91956837550104,55.253462429934906,49.90990116584198,20.38598305308947,85.12294743113802,5.703031123416528,256.89748341011114,rice
68.16808613390354,49.45600791486815,59.25445678697956,25.993656205698663,86.10721095425083,5.5980492363465775,234.64812382015262,rice
104.42871350442105,43.37264589282517,41.926602388915356,29.674288899517144,85.2932946426732,6.97194563574587,195.03682677769382,rice
84.43353553709449,42.54270991891091,44.86991684758941,25.00021780513559,76.34298600984576,6.775924086761707,225.58823484771412,rice
97.17963980144978,50.003081480380125,57.86772067890843,24.449663647299346,68.10451821975673,6.9185472205004235,279.54339896323245,rice
95.64852843817697,50.77722263539919,49.7881490177228,24.15532467874548,88.4951792777408,5.802045673203962,184.02886460020918,rice
114.48015603667123,53.18688972389226,45.14911844116962,29.127665275795973,80.96799599085612,6.658018714464985,153.99195304645406,rice
116.03996076923701,52.67092014093263,56.526871163206586,35.0508210143151,85.29541675812193,5.805649688691534,257.7705974073569,rice
113.50723093546412,53.10963877803649,40.80041992131627,28.86872205137957,88.42385824587802,5.97514251560129,299.7739361329575,rice
85.39858501200418,51.01433534376214,46.7490091093771,22.16219785920039,86.00803918772777,6.705405303162303,248.0369280327207,rice
79.52372875720188,42.652959075178664,52.58237090463331,28.76002701718429,99.64321008623159,6.835387079526703,167.590585124028,rice
83.32306358968393,46.92859081560527,61.17658692168863,28.3590886440028,75.31246163109401,6.24131867087545,264.1776910154439,rice
84.79618834368638,52.711906181507835,49.19300335553662,31.655733279428855,86.11501406832643,6.431392851217646,186.82925342735453,rice
101.10758799707845,46.49506029125455,41.915943719481554,27.009703590662145,78.40038433444556,5.840769335535272,256.88048803723024,rice
71.46994112225063,49.92298272087347,54.51027908833287,36.29072040345224,78.97619158141534,6.649097164802954,272.29475956475636,rice
92.64231053147948,48.76167680416632,59.19322973850401,28.736927128721316,83.11392542079696,6.965200492765989,159.35253380037446,rice
99.83676507616383,55.148875241166344,58.71105610059604,30.83403162490631,72.74895947160105,6.944215535611039,242.27512893073492,rice
90.91958179702574,37.45331813897646,49.098854015962935,23.63911505481852,78.54628988419148,5.951897891140001,235.70606067307187,rice
115.66793450960706,45.428118724996814,53.025827718205264,37.173926418726985,92.8049278085364,6.282168533565384,202.42470884003157,rice
112.89119749796033,52.43210486875995,56.67722125549253,33.953925869044035,82.65731464209699,6.838784934932269,181.82332060771165,rice
103.4511312059397,48.200714098105806,49.22829410219323,29.234287771738536,85.09781463409757,6.400976599822534,203.7977714329159,rice
69.51343243822176,46.05355810663607,45.911686173850235,29.533798968982858,74.25756559821284,6.223061587168123,165.9198685655325,rice
102.16859340738442,52.82299338344133,50.77369854987065,19.12601314428852,88.47058536649828,6.095522561855788,180.61197810663919,rice
110.97773197861241,62.90137841186689,35.889200842228945,26.279892373081847,74.12888548207421,6.132742267808247,214.76008179403163,rice
82.28393240487557,39.92643539536995,59.99873004054533,28.811364750790176,75.99043935862498,6.075758324567469,214.75902741753035,rice
116.91696326831831,55.11162088377293,44.345343660158285,29.949834621738074,62.17336562794279,6.454144069614314,290.1086301578596,rice
64.70139134592307,51.98968890724568,49.82744524047682,30.80311662120578,85.3845447386264,5.565608608463421,182.69469357518207,rice
100.00326558213263,54.85099562012029,44.896416321348326,26.588861306477593,92.58622589244182,6.169629274602373,222.58916819616326,rice
85.69982184318044,49.7837447109734,54.37999514110493,29.836781606569836,66.54414074434902,5.750290302548129,240.6146715719963,rice
82.64965507140272,49.542746744942754,42.482010262652246,31.43564241352465,78.22462547149786,6.04689059229631,182.41986344182754,rice
82.1410311372743,57.1759711635196,47.238601981512204,21.0562991410365,72.31098416351466,6.081980139920304,189.73233444184646,rice
99.56878797938904,60.53335141693917,53.697502248223365,42.096505197150485,82.75301431220116,6.078267857105383,211.12794776996589,rice
98.21425025349582,48.321148623970984,49.5310450759185,18.737207264368408,69.93009576745924,6.01367196825207,169.42250224592289,rice
92.13303147748141,52.25042387538178,45.800430431452256,34.5378842230396,110.77240764123658,6.4351089372391606,200.0256900586616,rice
85.886319119596,60.941152698537316,54.31669300218098,33.52431748989878,79.6624690695883,6.804953739471527,149.71094981006325,rice
112.1368599296926,56.494728281193254,45.03974124161712,37.877407104720234,85.69173523166366,5.928675333288806,184.51255690755093,rice
133.12942921710044,47.16719901056749,55.785510113431286,34.62593183375656,100.47965629246724,6.934070715417899,183.53363408516583,rice
105.68154679850838,34.81110340720931,46.43230843794049,32.93024808153271,92.50367467529665,6.538798647305661,178.89620128540068,rice
98.18311879150951,45.04997516947508,57.95797744905908,33.97409783579393,78.3041699850297,5.714275430951258,268.58527804881675,rice
80.66267836145663,42.43928575185816,48.15666508826342,23.973456948900076,76.02194996947837,6.023230800954219,182.27429442449647,rice
80.73851866455722,44.36315177047981,46.7195882397277,25.97661840376301,63.146022867835356,5.92150674836307,266.93753832324046,rice
73.72724366101926,60.674990947205664,61.4450987816924,28.510072649396378,84.6956068805951,5.684381017698081,269.37086484709465,rice
83.05188498496408,59.109434197083495,46.10135743409144,31.96934248809919,83.76712955548481,6.280254838466127,155.1884044316165,rice
79.4788629121895,55.82603294966354,50.17620959119548,18.26758476908443,74.94300233206006,5.5702778627914045,185.61134499549573,rice
92.27324242145063,48.84094250088267,56.48157211930209,29.595040877823692,99.23542042784844,6.837808217216102,186.5088995971996,rice
109.11315348956643,40.878250105903874,40.662216409779916,29.725483294906486,88.45878814458166,6.949071257693015,295.9569583718536,rice
70.42020503638136,40.514997510785705,66.44001226016177,26.625571632768406,75.53465305421777,6.186549407738941,190.08213339896318,rice
110.29515194639413,44.98538479474962,52.59360279191996,25.851182853614024,73.61798259294713,6.411628183379084,226.21157218857093,rice
89.60259247751348,44.50779969105595,48.9872998159233,21.55470853283448,75.6690875260767,5.587137928120525,122.7308137379504,rice
84.81552530909791,56.25931109406081,55.61565092078816,21.59591948835114,82.75822229657696,6.9452488613313825,228.30181706341364,rice
93.36142162836553,37.34487710266636,43.42743602003678,32.927911902595746,79.56251913064847,5.898374249437909,132.00535202457962,rice
99.92217888118087,52.22365369062889,40.054007667483994,27.977274350195827,84.15752965390247,6.67056418535647,255.03561068067188,rice
80.62035645435249,55.31057067363249,54.95754929912255,29.878137033443316,92.87001297144162,6.316723499200394,265.14507424071036,rice
102.23185135858748,45.08114602683513,41.93439037015264,33.66698484212617,90.88623582613842,6.082248559190493,249.2122656855556,rice
108.71893207322809,43.65507964186441,42.9623935994533,16.84585575739826,78.2401728459072,6.171510138115627,173.96303832380536,rice
78.03182953334337,54.642342045230194,47.08170256520328,29.85829831621343,66.0860619949713,5.565849913964508,182.94413222888218,rice
97.73992193223917,54.838733670542354,41.1096642054582,25.687839703575005,81.00635599043568,5.785161474675592,291.22999472615817,rice
92.41722475016591,56.556011298632875,47.070437851852645,27.188894610646404,81.41684884424481,6.248343496803913,155.8519102901224,rice
84.09026671702462,34.076819947883855,50.84590268206164,30.386771568557386,73.09751692336727,5.933327408363748,221.99878627237408,rice
94.41941977284168,50.43267580416804,43.18754905837367,30.41444897203372,77.98877334246826,6.484946610561814,196.9334153189099,rice
111.21731418277828,49.50978902517395,48.51745799950951,20.487726169603807,78.74421532776516,6.029575587400453,246.4545338049526,rice
64.67277432053685,47.55901493337496,59.59440754322055,24.04030614340132,80.2495133294596,5.603511388919224,259.93741204410463,rice
118.49583641757296,39.50986496557987,39.884060222054785,29.74755577087785,72.46188401686146,5.923708639555006,197.7711163528782,rice
66.2423249248333,50.8882807687392,66.42238621338393,21.071967635008505,79.39427011593118,6.612844490438073,290.07508309015935,rice
89.16230996450575,59.36543476145805,66.25011897238768,36.105025660024175,89.17163566203968,6.089792801541884,225.0104262664636,rice
99.382533136685,60.521728713316456,49.00043752602052,31.437443193208196,87.00809221971782,5.944839868308896,252.45247396203064,rice
127.47498941776281,68.27063869120401,41.91295549200883,20.676535691344384,59.53134857709287,7.041893140879928,75.8831477301529,wheat
123.95098152951226,64.53211535364439,47.08539073090891,24.16156621318632,59.4411595022593,7.420636000662778,74.27728260765578,wheat
136.14036938127234,56.85671749947437,52.092039048848335,24.801224266417,57.35523144831627,6.352460107493929,87.53680717602717,wheat
141.15407056593074,58.66074199506644,41.95152614347676,17.32392816643795,71.90674106675186,6.235909812269573,56.54383192671601,wheat
110.5524828092509,59.31242785783319,54.13590355779804,12.830506032489627,71.21071428089704,6.077753698679594,70.71747118753835,wheat
114.3698533142423,48.55067314093731,46.406083246218444,18.753645944175158,65.2094780691496,7.028165824832852,76.27311644491559,wheat
93.61923911011164,58.81886563598319,51.83283180700247,15.031509593943628,51.98608520509907,6.41447866269878,83.78399827244209,wheat
116.22093256755318,58.35411358981498,32.73883639600657,17.354867844578177,56.399257162800474,6.4028006341014105,62.624355541771365,wheat
138.71213738525043,68.80570954286996,36.20239443904411,19.31074480304286,53.60003399432156,7.447523054181708,52.93451876218847,wheat
139.90430467849214,59.790682128214684,35.48190325631158,18.48375711045463,67.31434394862086,7.104802842502188,93.74035710137898,wheat
112.65762724900945,54.286053068170006,40.23975315494569,25.04191712161338,48.6721063601737,7.25970240999664,56.818148293582475,wheat
111.4724094159346,66.16763093558058,31.069083524257767,20.4047555813097,57.38565143860688,6.956532370343903,57.81276782849373,wheat
115.3528434001385,57.43790974425431,26.874141138678,19.99446465999623,73.81636814272534,6.910097587076154,89.34255118778349,wheat
119.33686435015247,52.08346874627779,32.32222823741586,20.061254323528864,66.83585220393674,6.876673364636139,88.09458366410435,wheat
119.21169581710967,45.219131691939836,41.06397528226889,19.28390302408744,63.51878422178588,6.973983486865323,96.6539418096167,wheat
112.45264703533675,67.50896915276107,40.37278731446036,23.63834327642947,53.375752910740744,6.2392383938120375,54.47074150616261,wheat
104.88367696703683,60.529496086984906,35.683581208831235,17.58031980144306,61.18099265224824,6.5306837381046545,91.51041402801407,wheat
147.50196262419473,54.563815314027515,39.44486637974261,21.779801422089335,72.4147949725438,6.290794601905339,82.4302666088881,wheat
107.60757673433709,74.54664058421741,32.641258799570586,22.87185014182356,50.33566651674771,6.17632695022533,56.58683823101454,wheat
120.01674963309947,72.99544688463854,35.46933249848408,14.172392765602186,60.725498780179684,6.586549303691098,64.114484201676,wheat
131.3115161188113,48.53460766424325,38.65925535311992,17.61019450324115,70.33271688990916,6.947128381827564,70.44869426284869,wheat
136.62019192355433,51.40588293143847,54.92888051406102,18.742126573542482,61.844300476288815,6.6289074917490325,59.85867102245923,wheat
137.89812986301916,64.45080408552175,46.44414002789898,21.88246385298401,55.62647923032149,7.187337303887055,67.49827031686686,wheat
124.12447729144723,69.4729593250279,38.158058432188156,14.898937965319845,54.87145679850042,6.584107408468313,81.86528279588013,wheat
122.83366508339842,62.52905535400372,36.66811825849645,18.99733532670934,58.93264038699273,6.696357779608837,99.16947852210122,wheat
106.86509778344126,59.70478775554663,47.52271390535532,24.412187107441213,62.1536057215098,7.204503107936755,72.26103235874955,wheat
160.90375084356754,72.21404905795335,47.719536669694435,19.838024711143504,55.82417605014037,6.98119910554181,103.27137358520032,wheat
98.2782154901854,64.82653983178348,36.60910204574582,18.916482040135023,54.64888095875739,7.361757770825301,81.79208477109759,wheat
114.7548855022764,59.15748463003072,41.337675431176464,22.683754648253814,62.390720162692524,6.404267793438409,62.74502960551468,wheat
135.70565645104662,55.01184821933536,34.07627719714482,15.465392289110216,68.32406254147509,6.552520820691527,69.45414266318525,wheat
125.93915328598003,57.214199268233536,53.59616405965962,22.93655105187297,68.95981522440977,7.267307021632844,64.42215488851852,wheat
144.57600416184565,62.678103708144604,34.1396170840743,16.60401298771006,55.87380191014818,6.033638833743082,77.06092405396511,wheat
151.81383876966947,59.68929301688292,55.01005506023027,20.152150925727142,52.972119925845654,6.936921072171797,88.06471284989968,wheat
131.6224977792365,74.63311140761849,45.704959876727386,18.646615934333262,72.38666617966462,6.317453847854792,94.7351361921859,wheat
110.42961092737094,62.44807909792701,50.80722327882211,14.969574602643787,52.77032073345991,7.036325964826235,88.02613429839676,wheat
